"","hhid","Insert_prov_CHN","Cluster.No","Loan.Type","multi.level","Formal","Informal","L.Both","No.Loan","region","sex","educ","political.afl","married","havejob","rural","age","Income","Networth","Liquid Assets","NW-HE","Province"
"11702",2013017560,"Hubei",1,"No.Loan","0",0,0,0,1,"2","1","0","0","0","1","1",71,8322,116952.000976562,125000,6952.0009765625,"Hubei"
"11703",2013017564,"Hubei",1,"No.Loan","0",0,0,0,1,"2","1","0","0","1","1","1",53,12450,36694.6962890625,48494.6953125,16694.6962890625,"Hubei"
"11704",2013017565,"Hubei",1,"No.Loan","0",0,0,0,1,"2","0","0","0","0","0","1",41,23460,45195.2890625,81215.3046875,-22320.015625,"Hubei"
"11705",2013017566,"Hubei",1,"No.Loan","0",0,0,0,1,"2","1","1","1","1","0","0",76,91500,330748.1796875,397036.96875,23014.9296875,"Hubei"
"11706",2013017567,"Hubei",1,"No.Loan","0",0,0,0,1,"2","1","0","0","1","0","0",86,67240,319769.06640625,351029.0625,69769.06640625,"Hubei"
"11707",2013017569,"Hubei",1,"No.Loan","0",0,0,0,1,"2","1","0","0","1","1","1",39,6500,218813.0703125,274169.0625,-42055.9921875,"Hubei"
"11708",2013017571,"Hubei",1,"No.Loan","0",0,0,0,1,"2","1","0","0","1","1","1",50,37184,102137.2890625,124297.2890625,18340,"Hubei"
"11709",2013017572,"Hubei",1,"Informal","1",0,1,0,0,"2","1","0","0","1","1","0",48,9000,488400,646200,-111600,"Hubei"
"11710",2013017574,"Hubei",1,"No.Loan","0",0,0,0,1,"2","1","1","1","1","1","0",49,62400,440352.359375,517572.34375,140352.359375,"Hubei"
"11711",2013017579,"Hubei",1,"No.Loan","0",0,0,0,1,"2","1","0","0","1","1","0",53,72453,864019.99609375,897700,364019.99609375,"Hubei"
"11712",2013017580,"Hubei",1,"No.Loan","0",0,0,0,1,"2","1","0","1","1","1","0",49,176800,1454428.609375,1567188.625,454428.609375,"Hubei"
"11713",2013017581,"Hubei",1,"No.Loan","0",0,0,0,1,"2","1","0","0","1","1","1",59,50999,371751.501953125,394065.5,245585.994140625,"Hubei"
"11714",2013017582,"Hubei",1,"No.Loan","0",0,0,0,1,"2","1","0","0","1","1","1",53,100300,279848.01171875,324480,-20151.98828125,"Hubei"
"11715",2013017584,"Hubei",1,"No.Loan","0",0,0,0,1,"2","1","0","0","1","0","0",52,50934,825803.125,849203.125,25803.125,"Hubei"
"11716",2013017586,"Hubei",1,"No.Loan","0",0,0,0,1,"2","1","0","1","1","1","0",53,2e+05,382648.3203125,501764.3125,-17351.6796875,"Hubei"
"11717",2013017588,"Hubei",1,"No.Loan","0",0,0,0,1,"2","1","0","0","1","1","0",46,40200,302273.96484375,344653.96875,2273.96484375,"Hubei"
"11718",2013017589,"Hubei",1,"No.Loan","0",0,0,0,1,"2","1","0","1","1","0","0",67,51900,345640.46875,415626.59375,-54359.53125,"Hubei"
"11719",2013017590,"Hubei",1,"No.Loan","0",0,0,0,1,"2","1","1","0","1","1","0",39,151000,333689.1484375,426000,8689.1484375,"Hubei"
"11720",2013017591,"Hubei",1,"No.Loan","0",0,0,0,1,"2","1","0","1","1","0","0",62,66150,1155900.01171875,1208500,155900.01171875,"Hubei"
"11721",2013017592,"Hubei",1,"No.Loan","0",0,0,0,1,"2","1","1","0","1","1","0",45,24000,216916.705078125,247748.703125,106916.705078125,"Hubei"
"11722",2013017593,"Hubei",1,"No.Loan","0",0,0,0,1,"2","1","0","0","1","0","0",71,49200,29710.00390625,53200,-20289.99609375,"Hubei"
"11723",2013017594,"Hubei",1,"Informal","1",0,1,0,0,"2","1","0","0","1","0","0",62,55200,-48076.251953125,41743.74609375,-88076.251953125,"Hubei"
"11724",2013017595,"Hubei",1,"No.Loan","0",0,0,0,1,"2","0","0","0","1","1","0",51,110559,87160.0078125,151500,7160.0078125,"Hubei"
"11725",2013017596,"Hubei",1,"No.Loan","0",0,0,0,1,"2","1","0","0","1","1","1",61,127600,201400,251100,1400,"Hubei"
"11726",2013017597,"Hubei",1,"No.Loan","0",0,0,0,1,"2","1","0","0","1","1","1",46,32690,190600,250000,-9400,"Hubei"
"11727",2013017598,"Hubei",1,"No.Loan","0",0,0,0,1,"2","1","0","1","1","0","1",67,6320,193876,208880,-6124,"Hubei"
"11728",2013017600,"Hubei",1,"No.Loan","0",0,0,0,1,"2","1","0","0","1","1","1",48,120528,57138.00390625,97750,-12861.99609375,"Hubei"
"11729",2013017601,"Hubei",1,"L.Both","1",0,0,1,0,"2","1","0","0","0","1","1",23,34956,39319.998046875,87100,-30680.001953125,"Hubei"
"11730",2013017602,"Hubei",1,"Formal","1",1,0,0,0,"2","1","0","0","1","1","1",43,40000,61296,148200,11296,"Hubei"
"11731",2013017603,"Hubei",1,"No.Loan","0",0,0,0,1,"2","1","0","0","1","1","1",49,81300,182900,223000,32900,"Hubei"
"11732",2013017604,"Hubei",1,"No.Loan","0",0,0,0,1,"2","1","0","0","1","1","1",43,137500,-7833.875,22206.125,-16040.0009765625,"Hubei"
"11733",2013017605,"Hubei",1,"No.Loan","0",0,0,0,1,"2","1","0","0","1","1","1",48,206380,194200,247600,-5800,"Hubei"
"11734",2013017606,"Hubei",1,"No.Loan","0",0,0,0,1,"2","1","0","0","1","1","1",52,54500,44690,55970,24690,"Hubei"
"11735",2013017607,"Hubei",1,"No.Loan","0",0,0,0,1,"2","1","0","0","1","1","1",45,39000,155678.91015625,182371.1875,-16692.27734375,"Hubei"
"11736",2013017608,"Hubei",1,"No.Loan","0",0,0,0,1,"2","1","0","0","1","1","1",49,235100,1042820,1072597,542820,"Hubei"
"11737",2013017609,"Hubei",1,"No.Loan","0",0,0,0,1,"2","1","0","0","1","0","1",67,33399,172764.16015625,182787.1875,-7235.83984375,"Hubei"
"11738",2013017610,"Hubei",1,"No.Loan","0",0,0,0,1,"2","1","0","0","1","1","1",56,58360,297972.6875,330072.6875,-2027.3125,"Hubei"
"11739",2013017611,"Hubei",1,"Informal","1",0,1,0,0,"2","1","0","0","1","1","1",56,23148,204064.999511719,221525,4064.99951171875,"Hubei"
"11740",2013017614,"Hubei",1,"No.Loan","0",0,0,0,1,"2","1","0","0","1","1","1",44,20000,59740,69900,9740,"Hubei"
"11741",2013017615,"Hubei",1,"Informal","1",0,1,0,0,"2","1","0","0","0","1","1",52,142800,5685.09375,368386.3125,-94314.90625,"Hubei"
"11742",2013017616,"Hubei",1,"No.Loan","0",0,0,0,1,"2","1","0","0","1","1","1",60,51400,53022.0004882812,60850,522.00048828125,"Hubei"
"11743",2013017617,"Hubei",1,"Informal","1",0,1,0,0,"2","1","0","0","1","1","1",46,79124,86640,323000,-33360,"Hubei"
"11744",2013017618,"Hubei",1,"No.Loan","0",0,0,0,1,"2","1","0","0","1","1","1",69,12100,34857.48046875,55467.48046875,-15142.51953125,"Hubei"
"11745",2013017619,"Hubei",1,"No.Loan","0",0,0,0,1,"2","1","0","0","1","1","1",53,18110,226896.04296875,276200,76896.04296875,"Hubei"
"11746",2013017620,"Hubei",1,"No.Loan","0",0,0,0,1,"2","1","0","0","1","1","1",63,15000,151904.00390625,196900,121904.00390625,"Hubei"
"11747",2013017621,"Hubei",1,"No.Loan","0",0,0,0,1,"2","1","0","0","1","1","1",54,294050,342980,451300,292980,"Hubei"
"11748",2013017622,"Hubei",1,"Informal","1",0,1,0,0,"2","1","0","1","1","1","1",61,49940,609616.599609375,679597.5625,9616.599609375,"Hubei"
"11749",2013017623,"Hubei",1,"No.Loan","0",0,0,0,1,"2","1","0","0","1","1","1",46,119990,785456.7265625,1140715.5,485456.7265625,"Hubei"
"11750",2013017625,"Hubei",1,"Informal","1",0,1,0,0,"2","1","0","0","1","1","1",39,12780,238451,421070,-61549,"Hubei"
"11751",2013017627,"Hubei",1,"No.Loan","0",0,0,0,1,"2","1","0","0","1","1","1",56,51700,218033.4765625,279593.46875,18033.4765625,"Hubei"
"11752",2013017628,"Hubei",1,"No.Loan","0",0,0,0,1,"2","1","0","0","1","1","1",46,10600,200432.9765625,208722.40625,432.9765625,"Hubei"
"11753",2013017629,"Hubei",1,"Informal","1",0,1,0,0,"2","1","0","1","1","1","1",53,284603,368640.0625,786400,18640.0625,"Hubei"
"11754",2013017630,"Hubei",1,"Informal","1",0,1,0,0,"2","1","0","1","1","0","1",74,5150,84220.0078125,214800,-15779.9921875,"Hubei"
"11755",2013017631,"Hubei",1,"No.Loan","0",0,0,0,1,"2","1","0","0","1","1","1",56,8650,271732.469726562,282092.46875,71732.4697265625,"Hubei"
"11756",2013017632,"Hubei",1,"No.Loan","0",0,0,0,1,"2","1","0","0","1","1","1",46,34780,420960.078125,457980,270960.078125,"Hubei"
"11757",2013017633,"Hubei",1,"Informal","1",0,1,0,0,"2","1","0","0","1","1","1",51,32900,75228.703125,161520.703125,-24771.296875,"Hubei"
"11758",2013017635,"Hubei",1,"Informal","1",0,1,0,0,"2","1","0","0","1","1","1",48,44800,75802,262050,-24198,"Hubei"
"11759",2013017636,"Hubei",1,"No.Loan","0",0,0,0,1,"2","1","0","0","1","1","1",44,34107,100162.125,208699.03125,-28336.90625,"Hubei"
"11760",2013017637,"Hubei",1,"Informal","1",0,1,0,0,"2","1","0","0","1","1","1",44,51770,-32251.00390625,33550,-57251.00390625,"Hubei"
"11761",2013017639,"Hubei",1,"No.Loan","0",0,0,0,1,"2","1","0","1","1","1","1",62,123338,217037.938476562,232301.9375,117037.938476562,"Hubei"
"11762",2013017640,"Hubei",1,"No.Loan","0",0,0,0,1,"2","1","0","0","1","1","1",46,85306,128790,182250,78790,"Hubei"
"11763",2013017641,"Hubei",1,"No.Loan","0",0,0,0,1,"2","1","0","0","1","1","1",42,65294,107759.046875,174615.046875,87759.046875,"Hubei"
"11764",2013017642,"Hubei",1,"No.Loan","0",0,0,0,1,"2","1","0","1","1","1","1",50,21300,320077.001953125,335000,20077.001953125,"Hubei"
"11765",2013017644,"Hubei",1,"Informal","1",0,1,0,0,"2","1","0","0","1","1","1",52,78121,158831.609375,234831.609375,-41168.390625,"Hubei"
"11766",2013017645,"Hubei",1,"No.Loan","0",0,0,0,1,"2","1","0","0","1","1","1",56,7689,5041.6953125,25621.6953125,-12958.3046875,"Hubei"
"11767",2013017646,"Hubei",1,"No.Loan","0",0,0,0,1,"2","1","0","0","1","1","1",46,640228,-248600.00390625,127800,-268600.00390625,"Hubei"
"11768",2013017647,"Hubei",1,"Informal","1",0,1,0,0,"2","1","0","0","1","1","1",69,90280,206854.234375,267041.5625,-23145.765625,"Hubei"
"11769",2013017648,"Hubei",1,"No.Loan","0",0,0,0,1,"2","1","0","1","1","1","1",66,76400,390095.375,407055.375,128362.37890625,"Hubei"
"11770",2013017649,"Hubei",1,"Informal","1",0,1,0,0,"2","1","0","0","1","1","1",43,118780,413481.34765625,537700,213481.34765625,"Hubei"
"11771",2013017652,"Hubei",1,"No.Loan","0",0,0,0,1,"2","1","0","0","1","1","1",50,75126,226151.373046875,244751.375,26151.373046875,"Hubei"
"11772",2013017655,"Hubei",1,"No.Loan","0",0,0,0,1,"2","1","0","0","1","1","1",64,96465,61087.306640625,82500,31087.306640625,"Hubei"
"11773",2013017656,"Hubei",1,"Informal","1",0,1,0,0,"2","1","0","0","1","1","1",53,180500,43004.00390625,95000,-36995.99609375,"Hubei"
"11774",2013017657,"Hubei",1,"No.Loan","0",0,0,0,1,"2","1","0","0","1","1","1",60,92607,-13743.65625,32088.34375,-43743.65625,"Hubei"
"11775",2013017659,"Hubei",1,"Informal","1",0,1,0,0,"2","1","0","0","1","1","1",53,252130,403724.875,532384.875,395724.875,"Hubei"
"11776",2013017660,"Hubei",1,"Informal","1",0,1,0,0,"2","1","0","1","1","1","1",53,257300,101799.998046875,192600,21799.998046875,"Hubei"
"11777",2013017681,"Hubei",1,"No.Loan","0",0,0,0,1,"2","1","0","0","1","1","1",67,37320,301752.8359375,347237.03125,-5284.1953125,"Hubei"
"11778",2013017682,"Hubei",1,"No.Loan","0",0,0,0,1,"2","1","0","0","1","1","1",68,109688,81950.00390625,124050,-18049.99609375,"Hubei"
"11779",2013017683,"Hubei",1,"No.Loan","0",0,0,0,1,"2","1","0","0","1","1","1",60,81295,147460,166000,2460,"Hubei"
"11780",2013017693,"Hubei",1,"Informal","1",0,1,0,0,"2","1","1","1","1","1","1",48,1040,1296357,1494157,996357,"Hubei"
"11781",2013017704,"Hubei",1,"L.Both","1",0,0,1,0,"2","1","0","0","1","1","1",49,174281,-99800,391300,-299800,"Hubei"
"11782",2013017705,"Hubei",1,"Informal","1",0,1,0,0,"2","1","0","0","1","1","1",51,28985,59080,179800,-100920,"Hubei"
"11783",2013017708,"Hubei",1,"Informal","1",0,1,0,0,"2","1","0","0","1","1","1",67,1452,157850.064453125,187210.0625,-22470.998046875,"Hubei"
"11784",2013017711,"Hubei",1,"Formal","1",1,0,0,0,"2","1","0","1","1","1","1",67,3320,116122.76953125,174604.765625,-44251.99609375,"Hubei"
"11785",2013017720,"Hubei",1,"No.Loan","0",0,0,0,1,"2","1","0","1","1","1","1",43,30510,157324.00390625,180600,7324.00390625,"Hubei"
"11786",2013017731,"Hubei",1,"Informal","1",0,1,0,0,"2","0","0","0","1","1","1",43,52856,159759.609375,203350,9759.609375,"Hubei"
"11787",2013017735,"Hubei",1,"No.Loan","0",0,0,0,1,"2","0","0","0","0","0","1",70,3600,80656.4536132812,83836.453125,-2189.99951171875,"Hubei"
"11788",2013017738,"Hubei",1,"Informal","1",0,1,0,0,"2","1","0","1","1","1","0",56,37600,886930.375,940390.375,586930.375,"Hubei"
"11789",2013017746,"Hubei",1,"No.Loan","0",0,0,0,1,"2","1","0","0","1","1","1",63,74680,161614.71875,185413.34375,111614.71875,"Hubei"
"11790",2013017790,"Hubei",1,"No.Loan","0",0,0,0,1,"2","1","0","0","1","0","0",80,660,57310.1684570312,62253.8515625,-4943.68310546875,"Hubei"
"11791",2013017793,"Hubei",1,"No.Loan","0",0,0,0,1,"2","1","0","0","1","1","1",54,13405,118942.90234375,154575.625,-25282.72265625,"Hubei"
"11792",2013017818,"Hubei",1,"Informal","1",0,1,0,0,"2","1","0","0","0","1","1",53,65800,4420.00390625,73680,-15579.99609375,"Hubei"
"11793",2013017823,"Hunan",1,"No.Loan","0",0,0,0,1,"2","1","0","0","1","0","0",62,79000,713663.0625,775663.1875,113663.0625,"Hunan"
"11794",2013017825,"Hunan",1,"No.Loan","0",0,0,0,1,"2","0","1","1","1","0","0",75,79000,537693.9453125,582265.9375,-10247.3671875,"Hunan"
"11795",2013017827,"Hunan",1,"No.Loan","0",0,0,0,1,"2","1","1","0","1","0","0",47,432007,1386530.796875,1519707.125,186530.796875,"Hunan"
"11796",2013017831,"Hunan",1,"Formal","1",1,0,0,0,"2","1","0","0","1","1","0",56,208105,543576.921875,991816.6875,193576.921875,"Hunan"
"11797",2013017833,"Hunan",1,"No.Loan","0",0,0,0,1,"2","0","0","0","1","0","0",66,25803,1019900,1059500,19900,"Hunan"
"11798",2013017835,"Hunan",1,"No.Loan","0",0,0,0,1,"2","1","0","0","1","0","0",70,26000,513725.328125,547000,13725.328125,"Hunan"
"11799",2013017837,"Hunan",2,"No.Loan","0",0,0,0,1,"2","0","1","0","0","1","0",45,190600,2717940.515625,2899692.5,1267940.515625,"Hunan"
"11800",2013017841,"Hunan",1,"No.Loan","0",0,0,0,1,"2","0","1","0","0","1","0",59,111716,607400,705500,107400,"Hunan"
"11801",2013017843,"Hunan",1,"Formal","1",1,0,0,0,"2","0","1","0","1","1","0",31,299200,1580109.984375,1753710,180109.984375,"Hunan"
"11802",2013017846,"Hunan",1,"No.Loan","0",0,0,0,1,"2","0","0","0","0","0","0",48,60800,1819627.875,1981227.875,1399627.875,"Hunan"
"11803",2013017847,"Hunan",1,"Informal","1",0,1,0,0,"2","1","0","0","1","1","1",50,6830,114090,260190,-135910,"Hunan"
"11804",2013017850,"Hunan",1,"No.Loan","0",0,0,0,1,"2","0","0","0","1","0","1",52,39000,1133900,1224900,133900,"Hunan"
"11805",2013017851,"Hunan",1,"Formal","1",1,0,0,0,"2","1","0","0","1","1","1",53,77400,630795.3828125,891515.375,-81019.9921875,"Hunan"
"11806",2013017854,"Hunan",1,"Informal","1",0,1,0,0,"2","1","0","0","1","1","1",45,1000,385635.3828125,597235.375,-204364.6171875,"Hunan"
"11807",2013017855,"Hunan",1,"No.Loan","0",0,0,0,1,"2","0","0","0","1","0","0",62,68650,613658.2265625,671950,268658.2265625,"Hunan"
"11808",2013017863,"Hunan",2,"Formal","1",1,0,0,0,"2","1","1","1","1","1","1",38,65100,3261699.75,3320419.75,1861699.75,"Hunan"
"11809",2013017865,"Hunan",1,"L.Both","1",0,0,1,0,"2","0","0","0","1","1","1",59,13850,334375.333984375,525701,-165624.666015625,"Hunan"
"11810",2013017868,"Hunan",1,"No.Loan","0",0,0,0,1,"2","1","1","0","1","1","1",29,210500,832000,915000,332000,"Hunan"
"11811",2013017870,"Hunan",1,"Informal","1",0,1,0,0,"2","0","1","0","1","1","0",37,94000,1047813.2578125,1309013.25,447813.2578125,"Hunan"
"11812",2013017873,"Hunan",1,"No.Loan","0",0,0,0,1,"2","1","1","1","1","0","0",74,76500,873870.140625,930310.125,173870.140625,"Hunan"
"11813",2013017875,"Hunan",1,"Informal","1",0,1,0,0,"2","1","0","0","0","1","1",26,101500,261521.40625,610300,11521.40625,"Hunan"
"11814",2013017880,"Hunan",1,"No.Loan","0",0,0,0,1,"2","1","0","0","1","0","1",61,49200,367561.515625,416500,-32438.484375,"Hunan"
"11815",2013017881,"Hunan",1,"L.Both","1",0,0,1,0,"2","0","0","1","0","1","0",52,137800,397160.046875,636800,-82839.953125,"Hunan"
"11816",2013017884,"Hunan",1,"No.Loan","0",0,0,0,1,"2","1","0","1","1","0","0",75,49200,418066.0078125,472450,18066.0078125,"Hunan"
"11817",2013017885,"Hunan",1,"No.Loan","0",0,0,0,1,"2","1","0","0","1","1","1",37,21560,6610.00390625,58500,-8389.99609375,"Hunan"
"11818",2013017888,"Hunan",1,"No.Loan","0",0,0,0,1,"2","1","1","0","0","0","1",26,4732724,1267843.9375,1693243.875,267843.9375,"Hunan"
"11819",2013017894,"Hunan",1,"No.Loan","0",0,0,0,1,"2","1","0","0","1","1","0",44,71400,539000.0078125,646000,-60999.9921875,"Hunan"
"11820",2013017895,"Hunan",1,"Informal","1",0,1,0,0,"2","1","1","0","1","1","0",44,473000,918759.9765625,1345160,318759.9765625,"Hunan"
"11821",2013017900,"Hunan",1,"No.Loan","0",0,0,0,1,"2","1","1","1","1","0","0",59,125000,1398970,1471450,198970,"Hunan"
"11822",2013017901,"Hunan",2,"Informal","1",0,1,0,0,"2","1","0","0","1","1","0",47,251000,2126923.75,2791523.75,-723076.25,"Hunan"
"11823",2013017904,"Hunan",1,"Formal","1",1,0,0,0,"2","1","1","0","1","1","1",32,176976,212300.015625,660100,-287699.984375,"Hunan"
"11824",2013017905,"Hunan",1,"Formal","1",1,0,0,0,"2","0","1","1","1","1","0",29,174000,1364448.2421875,1708748.25,964448.2421875,"Hunan"
"11825",2013017910,"Hunan",1,"No.Loan","0",0,0,0,1,"2","1","0","1","1","0","0",71,54600,806364.8671875,850044.875,406364.8671875,"Hunan"
"11826",2013017911,"Hunan",1,"No.Loan","0",0,0,0,1,"2","0","1","0","0","0","0",51,178549,1160534.2890625,1221800,460534.2890625,"Hunan"
"11827",2013017914,"Hunan",1,"Informal","1",0,1,0,0,"2","0","0","0","1","1","1",52,42300,260781.28125,339305.78125,-39218.71875,"Hunan"
"11828",2013017916,"Hunan",1,"No.Loan","0",0,0,0,1,"2","1","1","1","1","1","0",44,214400,1207800,1306760,207800,"Hunan"
"11829",2013017917,"Hunan",1,"Informal","1",0,1,0,0,"2","1","0","0","1","1","1",32,111637,535000.00390625,612000,35000.00390625,"Hunan"
"11830",2013017920,"Hunan",1,"No.Loan","0",0,0,0,1,"2","1","1","0","1","1","0",34,74440,637067.0859375,766550,107067.0859375,"Hunan"
"11831",2013017921,"Hunan",1,"No.Loan","0",0,0,0,1,"2","1","1","1","1","1","0",61,173200,808337.78125,935000,358337.78125,"Hunan"
"11832",2013017922,"Hunan",1,"No.Loan","0",0,0,0,1,"2","0","0","0","0","1","0",49,30000,571187,636217.5,71187,"Hunan"
"11833",2013017925,"Hunan",1,"No.Loan","0",0,0,0,1,"2","1","1","0","1","1","0",44,46620,1149375.09375,1257511.625,449375.09375,"Hunan"
"11834",2013017928,"Hunan",1,"No.Loan","0",0,0,0,1,"2","1","1","1","1","0","0",52,46944,308421.03125,355206.3125,8421.03125,"Hunan"
"11835",2013017941,"Hunan",1,"No.Loan","0",0,0,0,1,"2","1","1","0","1","0","0",63,73200,754400.015625,839500,-45599.984375,"Hunan"
"11836",2013017943,"Hunan",1,"Formal","1",1,0,0,0,"2","1","1","0","1","1","1",29,183500,705890.890625,1119290.875,-19109.109375,"Hunan"
"11837",2013017944,"Hunan",1,"No.Loan","0",0,0,0,1,"2","0","1","0","1","0","0",64,138100,1018575.9921875,1077700,318575.9921875,"Hunan"
"11838",2013017949,"Hunan",2,"No.Loan","0",0,0,0,1,"2","0","1","0","1","1","0",47,210000,1704900.015625,2321500,704900.015625,"Hunan"
"11839",2013017961,"Hunan",1,"L.Both","1",0,0,1,0,"2","1","0","1","1","1","1",53,172000,951022.1328125,1867922.125,471022.1328125,"Hunan"
"11840",2013017964,"Hunan",1,"No.Loan","0",0,0,0,1,"2","1","0","0","1","1","1",42,265100,620599.984375,719800,270599.984375,"Hunan"
"11841",2013017966,"Hunan",1,"No.Loan","0",0,0,0,1,"2","1","0","0","1","0","0",69,45300,719327.9140625,762802.3125,-31474.3984375,"Hunan"
"11842",2013017967,"Hunan",1,"Formal","1",1,0,0,0,"2","0","0","0","0","0","0",58,23400,1292943.125,1376054.875,292943.125,"Hunan"
"11843",2013017968,"Hunan",1,"No.Loan","0",0,0,0,1,"2","0","1","0","1","1","1",26,45000,1361321,1442121,861321,"Hunan"
"11844",2013017969,"Hunan",1,"No.Loan","0",0,0,0,1,"2","1","0","0","1","1","1",44,1e+05,1048980,1105000,773980,"Hunan"
"11845",2013017972,"Hunan",1,"No.Loan","0",0,0,0,1,"2","1","0","0","1","0","0",63,21665,269140.00390625,316500,-30859.99609375,"Hunan"
"11846",2013017975,"Hunan",1,"Formal","1",1,0,0,0,"2","1","0","0","1","0","0",67,10000,871961.56640625,1044025.5625,-8038.43359375,"Hunan"
"11847",2013017977,"Hunan",2,"No.Loan","0",0,0,0,1,"2","0","1","1","0","1","0",52,225550,2374168.5078125,2501576.5,74168.5078125,"Hunan"
"11848",2013017980,"Hunan",2,"No.Loan","0",0,0,0,1,"2","1","1","0","0","1","0",28,180600,3131515.25390625,3171955.25,331515.25390625,"Hunan"
"11849",2013017987,"Hunan",1,"No.Loan","0",0,0,0,1,"2","1","1","0","1","0","0",65,48000,482992,512800,232992,"Hunan"
"11850",2013017989,"Hunan",1,"Formal","1",1,0,0,0,"2","1","1","0","1","1","0",58,81700,912646.90625,981743,212646.90625,"Hunan"
"11851",2013017990,"Hunan",1,"No.Loan","0",0,0,0,1,"2","0","0","0","0","0","0",86,22700,263689.1484375,280765.96875,-10745.2890625,"Hunan"
"11852",2013017992,"Hunan",1,"No.Loan","0",0,0,0,1,"2","1","0","0","1","0","0",73,43400,299013.470703125,317172.09375,-986.529296875,"Hunan"
"11853",2013017995,"Hunan",1,"No.Loan","0",0,0,0,1,"2","0","0","0","0","0","0",63,26000,497860,532000,-2140,"Hunan"
"11854",2013018000,"Hunan",1,"Informal","1",0,1,0,0,"2","1","0","0","1","1","1",55,144400,229936.546875,356812.53125,-70063.453125,"Hunan"
"11855",2013018005,"Hunan",1,"No.Loan","0",0,0,0,1,"2","1","0","0","0","1","0",52,77700,441066.84765625,484266.84375,-8933.15234375,"Hunan"
"11856",2013018007,"Hunan",1,"No.Loan","0",0,0,0,1,"2","1","0","0","1","1","0",56,196000,1342062.875,1527362.875,1062062.875,"Hunan"
"11857",2013018008,"Hunan",1,"Formal","1",1,0,0,0,"2","1","1","1","0","1","1",49,93000,729530.1953125,919166.1875,-70469.8046875,"Hunan"
"11858",2013018010,"Hunan",1,"No.Loan","0",0,0,0,1,"2","1","1","0","0","1","0",34,49148,780066.28125,912438.25,30066.28125,"Hunan"
"11859",2013018012,"Hunan",1,"No.Loan","0",0,0,0,1,"2","0","0","1","1","0","0",68,337401,1276552.328125,1421908.375,626552.328125,"Hunan"
"11860",2013018013,"Hunan",1,"No.Loan","0",0,0,0,1,"2","1","0","0","1","0","0",72,28500,165532.6328125,206832.640625,-4467.3671875,"Hunan"
"11861",2013018014,"Hunan",1,"Formal","1",1,0,0,0,"2","1","1","0","1","1","0",35,220300,1148915.50390625,1293155.5,98915.50390625,"Hunan"
"11862",2013018015,"Hunan",1,"No.Loan","0",0,0,0,1,"2","1","1","1","1","1","0",52,75000,1761871.453125,1810400,-38128.546875,"Hunan"
